Label,AccX,AccY,AccZ
False,0.09792762952022427,-0.5177118795817579,-0.0012000613922271697
True,0.8374104149606039,-1.3655113770874132,0.06217434742650951
True,3.7927823939751892,1.5388362446439046,-0.055587238283098195
True,0.8605432851817656,1.1767698431133156,-0.33177988585506313
False,0.6389975394352381,-0.5109851675442711,0.15864747282783398
True,1.3712301568866843,-2.2608335766699517,1.3660880208622235
True,3.6373863130777804,-1.2535432851817658,0.38299889097285167
True,3.334163755356096,0.21745671481823425,0.3036237348087294
True,2.8033863130777807,-1.057543285181766,0.6110343343475471
True,2.490386313077781,-1.150176404775293,0.8724487377246
True,2.195386313077781,-0.5521764047752926,0.8339206375573145
True,1.9897462041672598,-0.07217640477529264,0.6326581378057501
True,1.4195432851817653,0.6974567148182342,-0.27776851467828045
True,1.129109318589903,1.2130024605647618,-0.8055935753208967
True,1.5763531975550462,1.9617698431133155,-0.5797755689111366
True,1.7714764851323679,2.4674886229125867,-0.18451778613977865
True,1.9273176169519726,1.5344242246556807,-0.03374871760740206
True,1.3718266750108379,1.7633640626515346,0.09607538366990642
True,1.687360927055292,2.774,0.33025648593798707
True,1.4713609270552919,3.4616359373484653,0.6253428834666854
True,1.0723669638010955,2.3256889925701305,0.05639253641262165
True,0.361253548975049,2.788575775344319,0.2682348050132566
True,0.08406092560312306,3.438711879581758,0.4241614479794178
True,-0.25917124838040007,3.858377897955335,0.5225990614496929
True,-0.5134039122131107,2.3265113770874137,-0.2444375446124054
True,-0.18659861420276336,3.6091637553560956,0.13503974606639524
True,-0.30871752344003234,3.6091637553560956,0.13503974606639524
True,-0.7112507379332378,3.374163755356096,0.06468398132835151
True,1.2791981181071153,2.0101637553560954,0.08101956351358819
True,0.849543285181765,3.0125113770874137,0.21868968966680402
True,-1.1873582715446096,2.7693778979553354,-0.08107104760514705
True,-1.945709211125343,2.877377897955335,-0.4150217687331521
True,-0.9678793908295358,3.073377897955335,-0.02521831933426133
True,-0.4305372266292977,1.808377897955335,-1.991306419701293
True,0.8454296644568409,2.043377897955335,-4.476141195542258
True,-0.6009640570497599,1.749377897955335,-2.462059797991994
True,-0.6145297543548054,2.860711879581758,-1.1796769878532443
True,1.2448966669511243,0.022575775344319426,-6.212023325056098
True,0.6754442640576297,-0.18342422465568065,-4.56984213056252
True,-0.0770240130573292,1.8310021636454734,-4.728564571955203
True,-0.06150588948419866,2.0660021636454733,-4.580227510282064
True,0.014999999999998792,1.1540021636454734,-4.927843793798528
True,-0.13199999999999967,0.5106889925701308,-6.03085964885051
True,0.1529999999999987,0.8936889925701308,-6.822998455497491
True,0.31899999999999906,-0.13631100742986924,-6.450095443093023
True,0.43849411051580134,-1.5434157307432792,-5.271550895707686
True,1.203494110515802,-3.985415730743279,-3.8336861550795245
False,0.820494110515801,-4.578364062651534,-4.115674083774516
True,0.6589759869426697,-2.922,-4.75329901426473
True,0.6564442640576296,0.7633640626515346,-6.6646343983960605
True,0.3528966669511231,2.968311007429869,-5.612116848496996
True,0.2683300117199767,5.123424224655681,-4.756858026352972
True,-0.6958777476013687,8.770622102044666,-4.833000363273855
True,-1.6545297543548045,9.96261368692222,-4.174462536703752
True,-3.0222226212383028,6.902014832455729,-6.633064891744622
True,-5.257222621238302,1.1094567148182344,-9.557754745819691
True,-7.86696405704976,-5.153410414960605,-6.05329434761712
True,-10.06296405704976,-7.179017625383434,-5.200993432880796
True,-10.17096405704976,-6.92249201787226,-5.1842390796732065
True,-10.50396405704976,-6.710215159396237,-3.9112910120187196
True,-10.50396405704976,-6.944360927055292,-3.557784107003432
True,-9.77896405704976,-5.266253548975048,-4.693178288458501
True,-9.31896405704976,-4.722828751619601,-5.09635231879999
True,-9.092222621238303,-6.656596087786889,-5.642339066507746
True,-9.308222621238302,-8.983401385797237,-6.161111168890624
True,-8.405222621238302,-9.636282476559968,-7.602265635236223
True,-7.4842226212383025,-9.332282476559966,-8.705177979861197
True,-7.062222621238303,-9.342282476559967,-7.488369394148523
True,-6.817222621238303,-9.342282476559967,-7.18248802378795
True,-6.48496405704976,-9.464401385797236,-7.1743577283406985
True,-6.129762669621584,-9.323596087786889,-7.067796307089274
True,-5.933762669621585,-8.8318287516196,-7.576590256256293
True,-5.291627963198634,-7.107060925603123,-8.225996066680375
True,-4.940570335543159,-6.636060925603123,-7.244897495320252
True,-4.822601074767526,-7.031253548975049,-6.812650756307477
True,-4.665601074767526,-7.232366963801096,-6.902948922110496
True,-4.426732355895759,-6.329366963801095,-7.717260111882433
True,-3.8123496559973775,-4.041360927055291,-8.053305609668193
True,-3.8098644248554567,-3.708360927055291,-7.604320515992029
True,-4.054864424855456,-3.177194622878406,-8.10930825334967
True,-4.716537226629298,-1.853194622878406,-8.111285811099957
True,-4.51238460990976,-0.5888266750108384,-7.565747127954696
True,-4.020423983937549,-0.11021515939623772,-7.249143689420997
True,-4.232673613300185,0.4936823830480277,-7.062121376747678
True,-4.71615261236844,0.45890893349741546,-6.892880526353579
True,-4.9618809394739145,0.1485079821277404,-6.483114527866954
True,-4.311879390829536,-0.1444764851323681,-5.247494909115599
False,-3.925169594194828,-0.8510000000000009,-4.7858314828927995
True,-4.112715885946073,-1.6770176253834332,-3.2255757995767986
True,-4.443019327037473,-1.7070176253834335,-1.4462830204422596
True,-4.918811219887722,-2.2004839690704108,-0.10483466759847027
True,-5.005351823294539,-1.7543531975550462,-0.49630699032208847
True,-5.07035827154461,-1.7695790499991508,-0.6331847796532799
True,-5.17288155447501,-1.5055790499991506,-0.9906729052360856
True,-4.966456714818234,-1.1301148523237377,-1.3454883338416304
True,-3.9326143535639426,0.26307237047977594,-1.9224245750613425
True,-4.2018018818928855,1.6915895850393958,-2.887721424247779
True,-4.720895986997174,2.3162176060248107,-3.5708434755630627
True,-5.8357009819853936,3.4814567148182345,-4.42069809993847
True,-6.7422507379332375,5.488002460564761,-3.4610809240502665
True,-7.743579812884063,7.766253795832741,-1.0726701416065758
True,-8.988723441322168,9.32461368692222,0.5292256844926362
True,-10.300717523440031,10.676836244643905,1.2627761572072576
True,-12.594717523440032,12.418622102044665,1.4075988025402775
True,-15.483598614202764,15.790288120418243,1.1530526047774694
True,-17.77140391221311,19.77442422465568,0.19401582364795247
True,-20.26240391221311,20.61842422465568,-0.7043372764836217
True,-21.36140391221311,20.61842422465568,-2.0580933019427192
True,-21.89040391221311,20.788538258804497,-7.383255308913124
True,-22.760598614202763,20.958288120418242,-16.539342205078675
True,-23.53172344132217,21.63261368692222,-25.12202106268917
True,-20.645385492881942,20.940589585039397,-26.157143753473747
True,-15.507858586764959,13.837646802444954,-27.959806646533984
True,-13.33977400228789,7.704908933497416,-29.06801101543398
True,-5.549537226629298,-10.484360927055292,-27.002504440880333
True,8.181470245645196,-12.903596087786891,-25.408008368481845
True,9.78897598694267,-12.537276558677831,-25.244782138326038
True,9.963237330378416,-12.657282476559969,-25.244782138326038
True,10.263135575144542,-12.779401385797238,-25.244782138326038
True,10.317462773370702,-12.779401385797238,-25.244782138326038
True,5.460777378761698,-13.158060925603124,-25.667339703117484
True,0.820494110515801,-13.420366963801097,-26.057550221928267
True,-9.86257033554316,-9.070826675010839,-27.401607574137532
True,-16.228880939473914,0.3139823746165664,-28.57899823761317
True,-23.314881554475008,4.832072370479776,-27.3111433911059
True,-26.39859861420276,7.059014832455729,-26.42896559433085
True,-25.21078484060376,8.92528812041824,-26.27470908118073
True,-23.884420950000848,19.935364062651534,-25.245745714656167
True,-22.615456714818233,19.250635937348466,-25.245745714656167
True,-20.60942422465568,18.90868899257013,-25.245745714656167
True,-20.438997836354527,19.593,-25.245745714656167
True,-20.438997836354527,20.61842422465568,-25.245745714656167
True,-21.118622102044665,11.375456714818235,-26.224658024027732
True,-22.123014832455727,9.454523514867631,-26.433546566424027
True,-22.777823595224707,3.2887175234400323,-26.4601378549567
True,-24.78250798212774,-11.098290788874658,-25.245649312743918
True,-24.937614353563944,-10.164022762845093,-25.48377922149411
True,-5.383537226629299,-9.964237330378417,-26.450325547324216
True,1.0301637553560938,-10.212650344002624,-26.48002905957815
True,-19.91242095000085,-10.37561539009024,-25.624429837865776
True,-19.394784840603762,-3.2084627733707016,-26.69863511404526
True,-22.63215261236844,1.2613496559973782,-27.209969880827334
True,-26.914977237154908,1.11615261236844,-26.589199215564435
True,-27.520456714818234,-3.2421184455249907,-26.007302557402152
True,-25.88974645102495,-3.453401385797237,-26.08692875470725
True,-24.636523514867633,-3.801317616951973,-26.159633504577407
True,-22.939217606024812,7.331890681410098,-26.459848165946497
True,-20.09741573074328,20.27731100742987,-20.959270413283644
True,-19.584,19.764208107149752,-25.245745714656167
True,-19.584,20.27731100742987,-25.245745714656167
True,-19.584,19.935364062651534,-25.245745714656167
True,-21.118622102044665,12.59025379583274,-26.090826354684317
True,-22.777823595224707,17.397646802444953,-25.867075078775112
True,-24.037646802444954,25.766633036198904,-25.245745714656167
True,-26.64072344132217,16.267614353563943,-26.218739320991446
True,-22.7105372266293,-10.776830405805173,-25.82268775941312
True,-6.252627963198634,-10.318462773370703,-26.467820163746993
True,-0.14363303619890466,-10.632119060526087,-26.359098879420028
True,-20.243,-10.703120609170465,-25.649924324202328
True,-11.525385492881943,-5.23884738763156,-27.416039492709896
True,-8.10477400228789,-1.525326386699815,-28.202843703990773
True,-20.681762669621584,0.03277400228788885,-27.549813089368506
True,-28.07970921112534,-2.7136145071180575,-26.073383809785504
True,-26.75857981288406,-4.3018287516196,-26.04032761733275
True,-25.21078484060376,-5.26549201787226,-26.071835450521753
True,-23.5740864685736,2.8708906814100974,-26.51661935818286
True,-20.779538258804497,19.764208107149752,-12.760204786769345
True,-19.926364062651533,19.250635937348466,-25.245745714656167
True,-19.926364062651533,9.25179189285025,-26.149849263395183
True,-20.09741573074328,-14.69542422465568,-25.803105526872997
True,-21.62361368692222,-11.76220810714975,-25.981743477237703
True,-23.258890681410097,-0.033575775344319325,-26.514474961858216
True,-17.076682383048027,5.637769843113316,-27.93070899826401
True,-0.2792507379332374,5.367589585039396,-28.782541555621233
True,0.7802907888746571,13.513646802444955,-27.762515390243408
True,7.012975986942671,-3.1871946228784056,-26.602745025015764
True,9.878470245645195,-10.816253548975048,-25.482078952424263
True,10.263135575144542,-13.0298287516196,-25.244782138326038
True,10.69212060917046,-13.0298287516196,-25.245745665453946
True,10.703188780112276,-13.0298287516196,-25.29112167064866
True,3.8381887801122776,-12.903596087786891,-25.92559575841527
True,1.4151206091704616,-5.695596087786889,-27.158338564996512
True,-3.159384609909762,-4.42059608778689,-27.822192775349855
True,-12.553964057049761,-4.5958287516196,-26.862802788049482
True,-21.082024013057328,-1.645060925603123,-18.369077262072594
True,-28.474879390829535,18.98868238304803,-25.817953725689758
True,-27.81135827154461,24.19851603092959,-25.245745714656167
True,-27.314385492881943,23.108589585039397,-25.245745714656167
True,-27.098895986997174,22.297002460564762,-25.245745714656167
True,-27.207801881892884,21.464836244643905,-25.245745714656167
True,-27.619881554475008,9.891002460564762,-26.29715191887357
True,-20.676811219887725,4.011456714818234,-27.8889314435301
True,-6.883880939473915,-2.9013531975550464,-28.721655380992342
True,-8.609537226629298,-13.690194622878408,-26.515766353691482
True,-24.079627963198632,-12.303749262066763,-25.728474136997335
True,-26.80155573594237,-11.013980672962528,-25.493105591585497
True,-29.340259793562762,-10.703120609170465,-25.245649312743918
True,-29.273222621238304,-9.527326386699816,-25.339204662692588
True,-28.61415261236844,17.769169594194828,-26.183307435697845
True,-28.401169594194826,27.82035827154461,-25.245745714656167
True,-26.520717523440034,26.767579812884062,-25.245745714656167
True,-25.88974645102495,25.766633036198904,-25.245745714656167
True,-24.025598614202764,24.79150798212774,-25.473599053074118
True,-10.096579812884062,24.046646802444954,-26.479685527398555
True,11.872104013002826,24.19851603092959,-25.264727712758706
True,10.497326386699815,2.7149089334974157,-26.486948606185862
True,10.263135575144544,-13.28825354897505,-25.244782138326038
True,10.074398925232474,-12.41942018711594,-25.244782138326038
True,-8.086977237154908,-11.759385646436058,-26.509634590604477
True,-28.8595372266293,-11.461141413235042,-25.245649312743918
True,-27.81135827154461,-4.624188780112277,-25.859316685671324
True,-25.88974645102495,-1.4972907888746576,-26.107796748528976
True,-24.18951603092959,9.494858586764959,0.6145442051518797
True,-23.099589585039396,24.607801881892886,4.250426309494012
True,-22.777823595224707,25.63263907294471,-25.245745714656167
True,2.8929135314264,25.078682383048026,-26.31330357207286
True,15.139353197555046,25.35917332498916,-25.24487849595554
True,12.90259608778689,-2.6892151593962383,-26.225110110556464
True,12.53627655867783,-13.158060925603124,-25.244782138326038
True,13.0288287516196,-11.863614507118058,-25.244782138326038
True,-4.926939074396877,-11.013980672962528,-26.50750401196447
True,-24.488999999999997,-10.76422599771211,-25.25422905727719
True,-20.26831100742987,5.736019327037473,-26.48325406905615
True,-17.712163755356094,15.162709211125343,-22.163200534227872
True,-17.377230156886682,26.64972344132217,-15.276539345161208
True,-17.712163755356094,26.1571712483804,-25.245745714656167
True,-18.72900216364547,25.63263907294471,-25.245745714656167
True,4.513415730743279,25.63263907294471,-26.4467604754311
True,18.227711879581758,25.35917332498916,-25.24487849595554
True,16.72483357666995,13.017633036198905,-26.315515809980866
True,10.122109318589903,-8.307401385797236,-26.364389358623132
True,-7.0426468024449544,-11.863614507118058,-26.48768110921297
True,11.368483969070411,-11.185188780112279,-25.590558554644176
True,-7.433173324989162,-11.013980672962528,-26.505247878206532
True,-18.151072370479774,3.2081695941948283,-27.298541891867067
True,-16.268072370479775,1.1307092111253425,-23.836466637602733
True,-14.057589585039395,-2.213543285181766,-23.725583537815353
True,-8.687072370479775,-5.436420187115938,-27.65729329265573
True,-1.4220864685736,-4.829366963801095,-28.080127358659805
True,10.377114852323738,-0.6754920178722594,-27.2434124470035
True,-8.962982374616566,-1.530927629520224,-28.847704262645376
True,-22.862682383048025,2.4498362446439046,-26.918897561980046
True,-23.236633036198903,19.764208107149752,-25.48769633176669
True,-24.891939074396877,18.227711879581758,-15.921658089085339
True,-25.35017332498916,16.399176404775293,-25.245745714656167
True,-25.35017332498916,-0.6772537958327407,-26.50657057513377
True,-25.35017332498916,-10.26342422465568,-26.16313445076517
True,-25.21078484060376,-16.917461741195503,-25.38823509670049
True,-24.926908933497415,-16.078410414960604,-25.245649312743918
True,-23.417072370479776,-14.108317616951974,-25.245649312743918
True,-22.288002460564762,-13.0298287516196,-24.835933034314984
True,-20.779538258804497,-12.537276558677831,-12.569053375322728
True,-18.89968899257013,-11.970198118107117,-16.774194996254042
True,-17.712163755356094,-12.657282476559969,-25.245649312743918
True,-18.049377897955335,-12.779401385797238,-25.245649312743918
True,-19.241635937348466,-12.779401385797238,-25.245649312743918
True,-21.118622102044665,-15.140353197555047,-25.245649312743918
True,-23.258890681410097,-11.879176404775293,-25.675653601894258
True,-25.21078484060376,19.807538258804495,-25.340263297235907
True,-26.39859861420276,18.058377897955335,-18.53862212557356
True,-26.520717523440034,15.918109318589902,-16.38887701239746
True,-27.716858586764957,15.759927629520224,-25.245745714656167
True,-27.716858586764957,11.474091066502584,-25.5120757275761
True,-28.040709211125346,7.242317616951972,-25.890984153747816
True,-28.679673613300185,4.655782393975189,-26.246381259245506
True,-29.05973235589576,6.545377897955335,-26.24193540888376
True,-29.38802401305733,-17.682163755356093,-25.249505388404497
True,-29.179627963198634,-15.919109318589904,-25.245649312743918
True,-28.61415261236844,-14.54147648513237,-25.245649312743918
True,-27.90335182329454,-14.251091066502585,-25.245649312743918
True,-27.418614353563942,-14.395492017872261,-25.245649312743918
True,-26.987700981985395,-14.251091066502585,-25.245649312743918
True,-26.687801881892888,-14.108317616951974,-25.295744546224675
True,-13.93435827154461,-14.108317616951974,-26.375135467586905
True,-17.78171588594607,-10.734317616951971,-26.69446683603317
True,-28.802384609909762,-0.6854920178722601,-26.3681002065509
True,-29.298529754354803,2.320516030929589,-26.49605142254429
True,-29.273222621238304,5.921538258804497,-26.42070118504732
True,-29.102601074767527,18.56757577534432,-25.245745714656167
True,-28.80238460990976,16.561543285181767,-9.067076802433405
True,-28.679673613300185,15.602913531426399,-12.3400688439969
True,-28.545880939473914,15.139353197555046,-15.01286864034209
True,-28.474879390829535,13.032017625383434,-22.749170472442756
True,-28.679673613300185,5.581114852323738,-26.127627513674838
True,-26.92938460990976,3.2681764047752924,-26.650182896391605
True,-21.64897723715491,1.0282301568866843,-27.825199789470616
True,-7.365762669621585,-15.660538258804497,-27.439877903803044
True,-15.174,-18.22871187958176,-26.391313400219282
True,-29.340259793562762,-16.238782393975193,-20.439374793044912
True,-28.891964057049762,-15.140353197555047,-9.268584301289003
True,-29.02073235589576,-14.54147648513237,-19.848149991483496
True,-29.179627963198634,-13.158060925603124,-25.245649312743918
True,-26.880222621238303,-13.28825354897505,-25.47539666943264
True,-27.134103333048877,-4.339366963801095,-26.396540113692968
True,-29.356669988280025,1.2337848406037626,-26.433891360940294
True,-29.273222621238304,5.5265160309295895,-25.237383471750864
True,-29.14257033554316,9.996589585039395,-15.409975962981395
True,-29.05973235589576,10.834014832455729,-9.601360649940727
True,-22.76757033554316,4.744538258804496,-19.096102695085836
True,-18.93796405704976,3.358424224655681,-27.29423267565327
True,-12.757259793562762,3.302538258804497,-29.225422572481293
True,-9.132505889484198,18.944538258804496,-26.849353459277783
True,1.6867402064372374,20.61842422465568,-25.992619736836232
True,9.953237330378414,21.127622102044665,-25.245842072287335
True,10.163022762845092,21.424836244643906,-25.154469746159418
True,10.497326386699815,13.889622102044665,-25.916565759850187
True,10.631119060526085,16.972836244643904,-25.671987844310728
True,10.631119060526085,13.54225379583274,-26.014838173205188
True,10.601119060526084,4.55925379583274,-26.501719160371103
True,-0.4405372266292975,5.04925379583274,-28.456504080442443
True,-14.372601074767527,9.95325379583274,-28.496534443653253
True,-27.444529754354804,19.07261368692222,-25.694901963898737
True,-29.38802401305733,21.127622102044665,-25.245745714656167
True,-29.38055573594237,20.958288120418242,-24.506694360976834
True,-29.298529754354803,20.45728812041824,-25.29403635132404
True,-29.273222621238304,5.789622102044665,-26.439096163378018
True,-29.273222621238304,-3.7885113770874135,-26.387051311598853
True,-29.38055573594237,-15.919109318589904,-25.245649312743918
True,-29.392505889484198,-14.108317616951974,-25.245649312743918
True,-29.298529754354803,-12.657282476559969,-24.18852034921651
True,-29.013977237154908,-12.657282476559969,-25.116767965671265
True,-28.913864424855458,-12.190299018014606,-24.70668433963195
True,-27.90335182329454,-11.461141413235042,-25.245649312743918
True,-25.892709211125343,-11.461141413235042,-25.455746538160177
True,-4.054709211125345,-12.303749262066763,-26.430340226629923
True,-16.886019327037474,-11.860420187115938,-26.313057740013498
True,-28.802384609909762,7.940639072944708,-26.503257384807522
True,-29.298529754354803,23.267890681410098,-25.245745714656167
True,-29.370103333048874,22.786823595224707,-16.26442053382071
True,-29.392505889484198,20.958288120418242,-12.12244378968419
True,-29.38802401305733,20.447997836354528,-22.33809526739654
True,-29.392505889484198,21.464836244643905,-25.245745714656167
True,-24.973529754354807,21.63261368692222,-25.657369387125552
True,-7.243977237154908,4.274613686922219,-29.27032982978284
True,7.056225997712112,-17.722163755356096,-25.607145540802563
True,-26.987700981985395,-15.6039135314264,-25.245649312743918
True,-26.520717523440034,-15.919109318589904,-25.245649312743918
True,-25.62363907294471,-15.6039135314264,-23.928731313148944
True,-26.1481712483804,-14.838017625383435,-25.245649312743918
True,-19.250173324989163,-14.251091066502585,-25.818351011637567
True,-17.526403912213112,-13.218492017872261,-26.211008881225297
True,-26.874250737933238,-0.8904764851323677,-26.365149095596493
True,-27.520456714818234,18.36698237461657,-25.80835999952062
True,-28.245715885946073,23.738885147676264,-25.245745714656167
True,-28.61415261236844,23.426072370479776,-12.92641089864376
True,-28.802384609909762,23.267890681410098,-9.261735446580284
True,-22.255673613300186,14.23921760602481,-26.976515840141293
True,11.184188780112278,-3.070927629520224,-26.31210806859076
True,11.758385646436057,10.92951603092959,-26.344004907045584
True,12.302749262066762,16.139982374616565,-25.99742990050832
True,12.778401385797238,9.76251603092959,-26.400812285826685
True,12.86259608778689,17.12250798212774,-25.958384605557907
True,-8.249895986997174,15.510908933497415,-28.284527900356725
True,-27.51085858676496,15.073523514867633,-26.136075875035434
True,-28.61415261236844,18.319523514867633,-25.83880381133452
True,-29.14257033554316,23.89952351486763,-25.305710558447267
True,-29.298529754354803,24.497999999999998,-11.418210659114848
True,-29.013977237154908,24.34898237461657,-15.451641872714971
True,-28.74242398393755,24.34898237461657,-16.50054488100824
True,-28.74242398393755,24.645523514867634,-25.245745714656167
True,-28.96534965599738,24.645523514867634,-25.245745714656167
True,-29.288529754354805,24.645523514867634,-25.246709290852266
True,-5.109103333048877,24.79150798212774,-26.421169665109158
True,4.031462773370702,24.935908933497416,-25.834113945172312
True,11.184188780112278,8.50250798212774,-26.46913995162205
True,10.060194622878408,-15.6039135314264,-25.591496930967292
True,6.743476485132366,-15.760927629520225,-25.963414819548817
True,4.837483969070411,-16.400176404775294,-26.14690053412695
True,1.2333531975550454,-17.054985167544274,-26.376103058018995
True,-3.9205160309295883,-17.22074620416726,-26.51565047827844
True,-7.061999999999999,-17.22074620416726,-26.49684288426715
True,-7.754908933497418,-17.023746204167256,-26.52620461457669
True,-9.149805377121593,-9.248985167544271,-27.90427320273082
True,-10.887939074396876,-1.812543285181766,-28.222625956536582
True,-12.718700981985396,10.8340864685736,-27.153164316499318
True,-11.47261435356394,18.279646802444955,-25.583870876086422
True,-9.13335182329454,24.34898237461657,-24.744051988202752
True,-8.535774002287889,24.645523514867634,-21.493040389021665
True,-10.635673613300185,24.79150798212774,-14.941262626040446
True,-11.830864424855458,24.79150798212774,-7.635197957007325
True,-10.63273235589576,24.935908933497416,-1.8645288357795267
True,-9.115627963198634,23.954908933497414,0.4648231000134243
True,-7.306762669621584,21.041908933497417,0.8789362821000704
True,-5.650964057049761,18.31590893349742,0.9651616457344496
True,-3.88596405704976,15.634682383048027,0.5544509260633927
True,-2.4227626696215845,13.545682383048028,0.2037362383885981
True,0.8653989252324745,10.456682383048028,-0.3074364216383405
True,1.297022762845092,9.966682383048028,-0.7207582191742756
True,2.002650344002621,9.024682383048027,-2.0847039392819555
True,1.834462773370701,7.896682383048027,-3.2681619384481664
True,1.4515760160624502,6.6457848406037625,-4.065442199551379
True,1.6413263866998147,5.244784840603763,-3.81213516916369
True,1.5308473876315603,3.8617848406037627,-3.3774501670931705
True,0.9641206091704628,3.3217848406037622,-1.5416415759048885
True,0.4298304058051716,3.4066823830480275,-0.0007008962749073637
True,0.005225997712111408,4.102682383048028,-0.03471623136582275
True,-0.052715885946073016,4.293908933497416,-0.04967654333713423
True,0.43098067296252474,4.05150798212774,-0.20174972030813215
True,1.3139806729625256,3.38450798212774,-2.391383068752366
True,2.300290788874655,2.747523514867632,-3.711873819775783
True,1.975188780112278,3.6305235148676323,-3.299150215039214
True,1.6136481767054605,4.326,-2.979968044750599
True,1.9506417284553912,4.1499999999999995,-2.887854163419756
True,2.51614141323504,3.2159823746165666,-2.370685582175377
True,2.6631414132350404,2.6079823746165665,-2.253764980780523
True,2.0341184455249905,3.360516030929589,-1.97973317844616
True,1.1631414132350404,4.61451603092959,-0.7026659008489936
True,1.2311414132350418,5.261516030929589,-0.05726177037082207
True,1.8391414132350405,5.011646802444954,-0.5232150064773113
True,2.3691414132350417,4.47642095000085,-0.35775888382741594
True,2.271141413235041,4.526885147676262,-1.4626193348982117
True,2.01614141323504,5.2740864685736,-1.6291732255200868
True,2.117641728455391,5.9700864685736,-1.925289705712082
True,2.44764817670546,5.891072370479776,-2.3144907678873503
True,2.96664817670546,5.164890681410097,-2.4370142750858688
False,3.202648176705461,4.779589585039396,-1.9864312345049835
True,2.946188780112278,5.132589585039396,-2.2484167259282657
True,2.6832907888746558,5.544589585039396,-2.6384513003352774
True,2.107980672962526,6.007890681410098,-2.941159397545296
True,1.048980672962525,6.213890681410097,-3.0743788513544876
True,0.3302841140539279,6.3095895850393955,-3.257366759306195
True,-0.2887740022878891,6.024589585039395,-3.3454990034540817
True,-0.5511695941948282,5.0602176060248105,-3.3177515966201288
True,0.11583040580517157,3.8208235952247076,-3.759611419590687
True,0.8782259977121107,2.114823595224707,-3.6190669585286406
True,0.8808304058051721,0.9822176060248102,-2.879443975979701
True,0.9398304058051714,-0.21810931858990257,-2.0986156172233335
True,2.062120609170462,-0.11635319755504625,-1.3577719456074817
True,2.1223263866998145,0.7786823830480278,-1.4671268698253064
True,1.5541355751445423,3.2545986142027634,-0.6348479009141703
True,0.7040359429502399,7.485385492881943,-0.3600173130075349
True,-1.0480240130573293,12.12285858676496,-0.01394465599414585
True,-2.0480240130573293,16.25288155447501,0.6742658655749993
True,-0.5005557359423705,19.50825073793324,1.9405098982622078
True,1.6650359429502402,18.666633036198906,0.5019649102238696
True,2.3466503440026205,14.877523514867631,0.05992684506507227
True,3.3183263866998143,12.542646802444954,0.5018394216615292
True,5.080119060526085,10.253516030929589,-0.9523596348577222
True,6.504120609170462,8.76750798212774,-3.4676334171904566
True,7.613120609170464,7.9618053771215935,-4.019435410702336
True,7.097830405805171,7.081939074396876,-5.016821827368543
True,4.606830405805171,5.2757464510249505,-3.524985990537481
True,1.9182259977121117,4.207173324989162,0.024650075977997954
True,0.02628411405392761,4.078982374616567,-0.16342362957308754
True,-1.0200193270374749,5.4210864685736,-0.5473192831512335
True,0.1532841140539265,5.752885147676262,-0.034098093722776945
True,2.925120609170463,6.851908933497416,-2.458325193296181
True,2.357326386699814,9.78840391221311,-6.732198173253243
True,-0.22542398393754937,6.102717523440033,-7.4326336385342895
True,-1.5388809394739145,5.490639072944708,-0.003179671949841114
True,-2.386774002287889,3.4119823746165663,-0.21840073696456047
True,-3.3640193270374743,1.4790723704797757,-0.6507428306688613
True,-2.0500193270374742,2.782885147676262,-0.1332733065395586
True,0.08422599771211026,5.161682383048028,-4.956771071486308
True,-1.7841526123684393,5.89640391221311,-10.840050852791574
True,-2.575673613300186,3.4777234413221687,-7.86999110530018
True,-2.7648809394739144,0.5787464510249505,-1.564780512855942
True,-3.445715885946073,-4.441000000000001,0.26421659724369384
True,-2.504709211125345,-0.3249135314264002,-0.4548006899075796
True,-0.10801932703747497,1.658646802444954,-0.12218688767940367
True,0.20383040580517253,5.909784840603763,-4.982391156798613
True,-1.5978809394739146,4.342639072944708,-1.2575141380609804
False,-0.29616959419482747,1.3645079821277402,-0.022805618417773843
True,-0.053709211125344325,-6.132109318589903,1.9213899171242623
True,1.34864817670546,-2.3659975394352384,2.059939713727095
True,4.0846481767054605,0.5558235952247075,0.6028557031209296
True,2.548980672962525,4.962646802444954,-3.207579051898337
True,0.39983040580517226,4.10950798212774,-3.379153745633064
True,1.0552259977121103,2.8929823746165666,0.08373947879767885
True,1.9082907888746554,-2.3081764047752924,1.0544978225426163
True,1.4406417284553896,-5.081163755356096,2.6461591084884377
True,2.7946417284553906,0.22525379583274052,0.9055397452147678
True,4.869290788874656,5.978890681410097,0.22065203507778652
True,-0.07116959419482782,7.052,-4.361884736339596
True,1.3318304058051709,4.638646802444954,0.015202874462837468
True,2.8792907888746555,-1.083833576669952,0.5129693665260229
True,2.2811414132350407,-6.8985757753443195,2.8267744509102934
True,4.4861184455249905,-1.1650021636454735,1.5005559930214436
True,4.274641728455391,2.7157698431133155,-3.8060547124613144
True,1.372980672962525,7.5190864685736,-2.729270795016113
False,0.8018304058051715,6.198646802444954,-0.0010633834466902137
True,1.7032841140539272,4.104890681410097,0.2533474456720701
True,3.231648176705461,-2.8941637553560957,0.8367997917056189
True,1.42611844552499,-6.621688992570131,2.302027938749273
True,2.6531414132350406,-0.7337118795817581,0.3657646195172597
True,4.407188780112278,5.103166423330048,-1.6469815716207221
True,0.5062841140539263,5.870885147676262,-3.6266179621051293
True,2.1052841140539265,4.3810864685736,0.09642377102570365
